geografia_sk,address_id,line1,line2,city,postal_code,country_code,nombre_provincia
2778,3774,Calle 6009,,Rafaela,6636,AR,Santa Fe
2779,3775,Calle 7993,,Villa Carlos Paz,7697,AR,Córdoba
2780,3776,Calle 4301,,Mar del Plata,4168,AR,Buenos Aires
2781,3777,Calle 4948,Piso 8 Dto A,CABA,1298,AR,Buenos Aires
2782,3778,Calle 9715,,La Plata,5169,AR,Buenos Aires
2783,3779,Calle 4024,Piso 5 Dto A,Villa Carlos Paz,6232,AR,Córdoba
2784,3780,Calle 3552,Piso 8 Dto B,San Rafael,7593,AR,Mendoza
2785,3781,Calle 3129,,CABA,1316,AR,Buenos Aires
2786,3782,Calle 512,,Mar del Plata,8181,AR,Buenos Aires
2787,3783,Calle 9385,,Godoy Cruz,9009,AR,Mendoza
2788,3784,Calle 2918,Piso 9 Dto B,Mar del Plata,2603,AR,Buenos Aires
2789,3785,Calle 1800,,Mendoza,7950,AR,Mendoza
2790,3786,Calle 5783,Piso 4 Dto B,CABA,4934,AR,Buenos Aires
2791,3787,Calle 8638,,Santa Fe,9012,AR,Santa Fe
2792,3788,Calle 8749,Piso 9 Dto A,CABA,2398,AR,Buenos Aires
2793,3789,Calle 1745,,La Plata,2219,AR,Buenos Aires
2794,3790,Calle 7670,Piso 5 Dto A,Mar del Plata,6075,AR,Buenos Aires
2795,3791,Calle 3687,Piso 6 Dto B,Mar del Plata,8235,AR,Buenos Aires
2796,3792,Calle 8523,,Godoy Cruz,1844,AR,Mendoza
2797,3793,Calle 5968,Piso 11 Dto B,Córdoba,3512,AR,Córdoba
2798,3794,Calle 2853,Piso 6 Dto A,Rafaela,4887,AR,Santa Fe
2799,3795,Calle 1120,Piso 3 Dto C,Santa Fe,8031,AR,Santa Fe
2800,3796,Calle 2105,,CABA,5322,AR,Buenos Aires
2801,3797,Calle 6187,Piso 2 Dto A,CABA,9954,AR,Buenos Aires
2802,3798,Calle 5016,Piso 7 Dto B,Rafaela,5327,AR,Santa Fe
2803,3799,Calle 3519,Piso 3 Dto B,La Plata,5590,AR,Buenos Aires
2804,3800,Calle 8533,Piso 2 Dto C,Mendoza,2398,AR,Mendoza
2805,3801,Calle 3074,Piso 9 Dto A,La Plata,3365,AR,Buenos Aires
2806,3802,Calle 8846,,Mar del Plata,8283,AR,Buenos Aires
2807,3803,Calle 8800,,CABA,5262,AR,Buenos Aires
2808,3804,Calle 458,,Córdoba,4249,AR,Córdoba
2809,3805,Calle 1597,Piso 2 Dto A,CABA,3768,AR,Buenos Aires
2810,3806,Calle 188,Piso 4 Dto A,La Plata,7469,AR,Buenos Aires
2811,3807,Calle 758,,La Plata,7910,AR,Buenos Aires
2812,3808,Calle 3887,,Mar del Plata,7114,AR,Buenos Aires
2813,3809,Calle 7910,Piso 12 Dto A,Mar del Plata,4039,AR,Buenos Aires
2814,3810,Calle 4620,Piso 9 Dto C,CABA,1808,AR,Buenos Aires
2815,3811,Calle 9410,,La Plata,3651,AR,Buenos Aires
2816,3812,Calle 5383,Piso 7 Dto B,Rafaela,8655,AR,Santa Fe
2817,3813,Calle 1366,Piso 7 Dto A,Mar del Plata,4779,AR,Buenos Aires
2818,3814,Calle 9325,Piso 1 Dto C,La Plata,1253,AR,Buenos Aires
2819,3815,Calle 1876,Piso 12 Dto C,La Plata,1869,AR,Buenos Aires
2820,3816,Calle 6124,,Río Cuarto,4077,AR,Córdoba
2821,3817,Calle 9496,,Mendoza,8575,AR,Mendoza
2822,3818,Calle 4041,,La Plata,7520,AR,Buenos Aires
2823,3819,Calle 2816,,Santa Fe,3854,AR,Santa Fe
2824,3820,Calle 411,Piso 9 Dto C,Mar del Plata,7010,AR,Buenos Aires
2825,3821,Calle 9888,Piso 4 Dto A,CABA,9933,AR,Buenos Aires
2826,3822,Calle 3148,,Santa Fe,1069,AR,Santa Fe
2827,3823,Calle 5346,Piso 2 Dto B,CABA,6538,AR,Buenos Aires
2828,3824,Calle 5656,,CABA,2335,AR,Buenos Aires
2829,3825,Calle 2467,,CABA,2421,AR,Buenos Aires
2830,3826,Calle 9551,,Mar del Plata,4613,AR,Buenos Aires
2831,3827,Calle 7435,Piso 2 Dto B,Rafaela,2334,AR,Santa Fe
2832,3828,Calle 536,Piso 6 Dto B,Córdoba,1933,AR,Córdoba
2833,3829,Calle 6259,,La Plata,7425,AR,Buenos Aires
2834,3830,Calle 9098,,CABA,4916,AR,Buenos Aires
2835,3831,Calle 1890,Piso 9 Dto B,La Plata,8495,AR,Buenos Aires
2836,3832,Calle 994,Piso 1 Dto B,Santa Fe,4677,AR,Santa Fe
2837,3833,Calle 9620,,Mar del Plata,2311,AR,Buenos Aires
2838,3834,Calle 3730,Piso 4 Dto A,Rosario,7884,AR,Santa Fe
2839,3835,Calle 4326,,La Plata,5951,AR,Buenos Aires
2840,3836,Calle 708,Piso 10 Dto B,Mar del Plata,4558,AR,Buenos Aires
2841,3837,Calle 6341,Piso 1 Dto B,La Plata,3657,AR,Buenos Aires
2842,3838,Calle 9563,Piso 6 Dto C,Mar del Plata,8820,AR,Buenos Aires
2843,3839,Calle 1762,Piso 1 Dto B,Rosario,7425,AR,Santa Fe
2844,3840,Calle 4751,Piso 11 Dto C,Santa Fe,7853,AR,Santa Fe
2845,3841,Calle 9262,,Mar del Plata,7347,AR,Buenos Aires
2846,3842,Calle 4397,,La Plata,1170,AR,Buenos Aires
2847,3843,Calle 6230,Piso 9 Dto B,Mar del Plata,1186,AR,Buenos Aires
2848,3844,Calle 9789,Piso 3 Dto C,Mar del Plata,2108,AR,Buenos Aires
2849,3845,Calle 8977,Piso 8 Dto A,La Plata,8220,AR,Buenos Aires
2850,3846,Calle 7675,,La Plata,7656,AR,Buenos Aires
2851,3847,Calle 7675,Piso 10 Dto A,La Plata,2142,AR,Buenos Aires
2852,3848,Calle 3906,,La Plata,7872,AR,Buenos Aires
2853,3849,Calle 6667,,CABA,5709,AR,Buenos Aires
2854,3850,Calle 3963,,CABA,4764,AR,Buenos Aires
2855,3851,Calle 6573,Piso 12 Dto A,CABA,5236,AR,Buenos Aires
2856,3852,Calle 6535,,Córdoba,4124,AR,Córdoba
2857,3853,Calle 5294,Piso 3 Dto C,La Plata,2480,AR,Buenos Aires
2858,3854,Calle 7904,,CABA,7267,AR,Buenos Aires
2859,3855,Calle 5511,Piso 5 Dto C,Mar del Plata,6581,AR,Buenos Aires
2860,3856,Calle 8525,,Mar del Plata,6932,AR,Buenos Aires
2861,3857,Calle 8674,,Mendoza,8275,AR,Mendoza
2862,3858,Calle 2163,,Santa Fe,8858,AR,Santa Fe
2863,3859,Calle 9022,Piso 9 Dto C,Santa Fe,9918,AR,Santa Fe
2864,3860,Calle 689,,CABA,3765,AR,Buenos Aires
2865,3861,Calle 7874,Piso 1 Dto A,CABA,7574,AR,Buenos Aires
2866,3862,Calle 9449,Piso 11 Dto A,San Rafael,9593,AR,Mendoza
2867,3863,Calle 8144,,Mar del Plata,5122,AR,Buenos Aires
2868,3864,Calle 5936,,Rafaela,8764,AR,Santa Fe
2869,3865,Calle 6998,,CABA,3994,AR,Buenos Aires
2870,3866,Calle 7717,Piso 1 Dto A,Córdoba,2287,AR,Córdoba
2871,3867,Calle 5116,,La Plata,3458,AR,Buenos Aires
2872,3868,Calle 60,Piso 2 Dto C,CABA,6912,AR,Buenos Aires
2873,3869,Calle 1095,Piso 7 Dto B,La Plata,3252,AR,Buenos Aires
2874,3870,Calle 6649,Piso 7 Dto A,La Plata,6235,AR,Buenos Aires
2875,3871,Calle 2804,Piso 7 Dto C,Santa Fe,5142,AR,Santa Fe
2876,3872,Calle 3766,,CABA,8885,AR,Buenos Aires
2877,3873,Calle 4790,,Godoy Cruz,4304,AR,Mendoza
2878,3874,Calle 8318,,Villa Carlos Paz,4541,AR,Córdoba
2879,3875,Calle 172,,Mar del Plata,5253,AR,Buenos Aires
2880,3876,Calle 2516,Piso 4 Dto A,Mar del Plata,8953,AR,Buenos Aires
2881,3877,Calle 8709,,Mar del Plata,8541,AR,Buenos Aires
2882,3878,Calle 1751,Piso 10 Dto B,CABA,8919,AR,Buenos Aires
2883,3879,Calle 5741,,CABA,1757,AR,Buenos Aires
2884,3880,Calle 9007,Piso 12 Dto C,Rosario,3069,AR,Santa Fe
2885,3881,Calle 9259,Piso 8 Dto A,CABA,4239,AR,Buenos Aires
2886,3882,Calle 2647,Piso 10 Dto A,Río Cuarto,9774,AR,Córdoba
2887,3883,Calle 1267,Piso 7 Dto A,Mendoza,2364,AR,Mendoza
2888,3884,Calle 7646,Piso 6 Dto B,Córdoba,2813,AR,Córdoba
2889,3885,Calle 9197,Piso 8 Dto A,Godoy Cruz,3596,AR,Mendoza
2890,3886,Calle 1307,,Mar del Plata,2148,AR,Buenos Aires
2891,3887,Calle 7698,,Mar del Plata,8114,AR,Buenos Aires
2892,3888,Calle 4868,Piso 4 Dto C,La Plata,4236,AR,Buenos Aires
2893,3889,Calle 7577,,Rafaela,7166,AR,Santa Fe
2894,3890,Calle 6654,,La Plata,9495,AR,Buenos Aires
2895,3891,Calle 9362,Piso 1 Dto A,Rafaela,9748,AR,Santa Fe
2896,3892,Calle 4801,Piso 8 Dto C,Córdoba,1828,AR,Córdoba
2897,3893,Calle 4704,,Río Cuarto,7864,AR,Córdoba
2898,3894,Calle 6803,,La Plata,7643,AR,Buenos Aires
2899,3895,Calle 2268,Piso 3 Dto B,Río Cuarto,3519,AR,Córdoba
2900,3896,Calle 3784,,Mar del Plata,5397,AR,Buenos Aires
2901,3897,Calle 5441,,San Rafael,2781,AR,Mendoza
2902,3898,Calle 2987,,Rosario,5237,AR,Santa Fe
2903,3899,Calle 6900,,Godoy Cruz,2077,AR,Mendoza
2904,3900,Calle 3650,Piso 4 Dto B,Mar del Plata,8346,AR,Buenos Aires
2905,3901,Calle 8827,Piso 11 Dto A,Mar del Plata,7836,AR,Buenos Aires
2906,3902,Calle 7810,,Godoy Cruz,1325,AR,Mendoza
2907,3903,Calle 4935,,CABA,7597,AR,Buenos Aires
2908,3904,Calle 3323,,Mar del Plata,1621,AR,Buenos Aires
2909,3905,Calle 6662,Piso 2 Dto C,La Plata,5933,AR,Buenos Aires
2910,3906,Calle 4087,Piso 12 Dto C,La Plata,6211,AR,Buenos Aires
2911,3907,Calle 4656,,Córdoba,3047,AR,Córdoba
2912,3908,Calle 2353,,Río Cuarto,8092,AR,Córdoba
2913,3909,Calle 9354,,Godoy Cruz,6009,AR,Mendoza
2914,3910,Calle 9626,Piso 1 Dto B,Villa Carlos Paz,4473,AR,Córdoba
2915,3911,Calle 5682,Piso 3 Dto C,Rafaela,4644,AR,Santa Fe
2916,3912,Calle 8372,,CABA,1322,AR,Buenos Aires
2917,3913,Calle 4073,,La Plata,1826,AR,Buenos Aires
2918,3914,Calle 5083,,Godoy Cruz,5802,AR,Mendoza
2919,3915,Calle 9340,,Mendoza,8514,AR,Mendoza
2920,3916,Calle 5683,,CABA,7549,AR,Buenos Aires
2921,3917,Calle 5352,Piso 2 Dto A,CABA,2470,AR,Buenos Aires
2922,3918,Calle 8755,Piso 8 Dto A,Godoy Cruz,1857,AR,Mendoza
2923,3919,Calle 4902,Piso 6 Dto B,Mar del Plata,2166,AR,Buenos Aires
2924,3920,Calle 6084,,Córdoba,6255,AR,Córdoba
2925,3921,Calle 7968,,CABA,5087,AR,Buenos Aires
2926,3922,Calle 3658,Piso 12 Dto C,Godoy Cruz,5160,AR,Mendoza
2927,3923,Calle 1804,Piso 6 Dto C,Villa Carlos Paz,6145,AR,Córdoba
2928,3924,Calle 6428,,CABA,9436,AR,Buenos Aires
2929,3925,Calle 4031,,Godoy Cruz,7725,AR,Mendoza
2930,3926,Calle 8790,Piso 11 Dto B,Rosario,4890,AR,Santa Fe
2931,3927,Calle 7508,Piso 7 Dto A,CABA,1680,AR,Buenos Aires
2932,3928,Calle 9947,Piso 9 Dto C,La Plata,9207,AR,Buenos Aires
2933,3929,Calle 9760,,Villa Carlos Paz,6014,AR,Córdoba
2934,3930,Calle 6922,,Río Cuarto,1621,AR,Córdoba
2935,3931,Calle 6842,,La Plata,4547,AR,Buenos Aires
2936,3932,Calle 8593,,Mar del Plata,9813,AR,Buenos Aires
2937,3933,Calle 1878,,La Plata,7678,AR,Buenos Aires
2938,3934,Calle 5773,Piso 2 Dto C,Mar del Plata,7888,AR,Buenos Aires
2939,3935,Calle 577,Piso 11 Dto C,San Rafael,6473,AR,Mendoza
2940,3936,Calle 2627,,Rafaela,9585,AR,Santa Fe
2941,3937,Calle 8000,,CABA,5757,AR,Buenos Aires
2942,3938,Calle 7506,Piso 4 Dto B,CABA,5632,AR,Buenos Aires
2943,3939,Calle 472,,CABA,7559,AR,Buenos Aires
2944,3940,Calle 9805,Piso 10 Dto C,San Rafael,2691,AR,Mendoza
2945,3941,Calle 9955,Piso 9 Dto A,La Plata,8560,AR,Buenos Aires
2946,3942,Calle 4317,Piso 10 Dto A,La Plata,7208,AR,Buenos Aires
2947,3943,Calle 7364,Piso 6 Dto A,La Plata,9051,AR,Buenos Aires
2948,3944,Calle 5806,Piso 7 Dto A,La Plata,6987,AR,Buenos Aires
2949,3945,Calle 4079,,La Plata,8190,AR,Buenos Aires
2950,3946,Calle 267,,Córdoba,6726,AR,Córdoba
2951,3947,Calle 7021,,Santa Fe,8695,AR,Santa Fe
2952,3948,Calle 302,,CABA,7201,AR,Buenos Aires
2953,3949,Calle 1774,Piso 10 Dto A,Villa Carlos Paz,2765,AR,Córdoba
2954,3950,Calle 2519,,La Plata,5302,AR,Buenos Aires
2955,3951,Calle 4753,,La Plata,1947,AR,Buenos Aires
2956,3952,Calle 8312,,CABA,4420,AR,Buenos Aires
2957,3953,Calle 3882,Piso 9 Dto C,La Plata,3213,AR,Buenos Aires
2958,3954,Calle 3516,Piso 1 Dto A,La Plata,5075,AR,Buenos Aires
2959,3955,Calle 974,,Mar del Plata,5768,AR,Buenos Aires
2960,3956,Calle 5034,,Mar del Plata,9056,AR,Buenos Aires
2961,3957,Calle 9280,Piso 11 Dto B,Mar del Plata,5447,AR,Buenos Aires
2962,3958,Calle 8389,,Rosario,6885,AR,Santa Fe
2963,3959,Calle 2569,,La Plata,8411,AR,Buenos Aires
2964,3960,Calle 69,,Córdoba,1612,AR,Córdoba
2965,3961,Calle 639,Piso 6 Dto B,La Plata,8399,AR,Buenos Aires
2966,3962,Calle 6046,,CABA,5299,AR,Buenos Aires
2967,3963,Calle 2720,Piso 9 Dto A,San Rafael,2137,AR,Mendoza
2968,3964,Calle 8885,,CABA,3082,AR,Buenos Aires
2969,3965,Calle 4513,,La Plata,7252,AR,Buenos Aires
2970,3966,Calle 2303,Piso 8 Dto B,La Plata,5617,AR,Buenos Aires
2971,3967,Calle 2372,,CABA,5113,AR,Buenos Aires
2972,3968,Calle 3136,,La Plata,8561,AR,Buenos Aires
2973,3969,Calle 6013,,La Plata,2800,AR,Buenos Aires
2974,3970,Calle 6231,,CABA,5318,AR,Buenos Aires
2975,3971,Calle 9401,Piso 7 Dto A,Córdoba,2397,AR,Córdoba
2976,3972,Calle 8215,,CABA,2670,AR,Buenos Aires
2977,3973,Calle 9819,Piso 3 Dto B,Villa Carlos Paz,7704,AR,Córdoba
2978,3974,Calle 4743,,Córdoba,5289,AR,Córdoba
2979,3975,Calle 1143,,CABA,2696,AR,Buenos Aires
2980,3976,Calle 1408,,La Plata,3565,AR,Buenos Aires
2981,3977,Calle 9622,Piso 11 Dto A,Villa Carlos Paz,6108,AR,Córdoba
2982,3978,Calle 6785,Piso 1 Dto C,La Plata,1782,AR,Buenos Aires
2983,3979,Calle 8247,,La Plata,2133,AR,Buenos Aires
2984,3980,Calle 5795,Piso 7 Dto B,La Plata,8762,AR,Buenos Aires
2985,3981,Calle 7500,Piso 6 Dto C,Mendoza,5403,AR,Mendoza
2986,3982,Calle 448,Piso 4 Dto A,La Plata,5350,AR,Buenos Aires
2987,3983,Calle 8606,,Río Cuarto,5045,AR,Córdoba
2988,3984,Calle 4734,Piso 2 Dto A,Villa Carlos Paz,5922,AR,Córdoba
2989,3985,Calle 278,Piso 4 Dto A,La Plata,8387,AR,Buenos Aires
2990,3986,Calle 9119,Piso 1 Dto B,CABA,7497,AR,Buenos Aires
2991,3987,Calle 1331,Piso 1 Dto C,CABA,6444,AR,Buenos Aires
2992,3988,Calle 2716,Piso 6 Dto A,CABA,1613,AR,Buenos Aires
2993,3989,Calle 1007,Piso 5 Dto B,Mendoza,9536,AR,Mendoza
2994,3990,Calle 9199,Piso 7 Dto C,La Plata,9335,AR,Buenos Aires
2995,3991,Calle 199,Piso 11 Dto A,La Plata,2745,AR,Buenos Aires
2996,3992,Calle 7677,Piso 1 Dto A,Godoy Cruz,8967,AR,Mendoza
2997,3993,Calle 9407,,Villa Carlos Paz,4309,AR,Córdoba
2998,3994,Calle 1813,,CABA,7932,AR,Buenos Aires
2999,3995,Calle 388,Piso 3 Dto A,Godoy Cruz,5695,AR,Mendoza
3000,3996,Calle 5476,Piso 10 Dto B,La Plata,5576,AR,Buenos Aires
3001,3997,Calle 8504,Piso 5 Dto C,Mar del Plata,6610,AR,Buenos Aires
3002,3998,Calle 9299,,Mendoza,4458,AR,Mendoza
3003,3999,Calle 908,,CABA,7303,AR,Buenos Aires
3004,4000,Calle 6323,Piso 12 Dto A,Mendoza,8477,AR,Mendoza
3005,4001,Calle 3547,Piso 10 Dto B,La Plata,3535,AR,Buenos Aires
3006,4002,Calle 2495,Piso 4 Dto C,Mar del Plata,9618,AR,Buenos Aires
3007,4003,Calle 3992,Piso 10 Dto A,Rafaela,7357,AR,Santa Fe
3008,4004,Calle 4273,,CABA,5480,AR,Buenos Aires
3009,4005,Calle 9978,,Santa Fe,8052,AR,Santa Fe
3010,4006,Calle 1660,Piso 8 Dto A,Mar del Plata,8577,AR,Buenos Aires
3011,4007,Calle 1990,Piso 7 Dto A,Mar del Plata,1401,AR,Buenos Aires
3012,4008,Calle 9131,Piso 10 Dto A,Río Cuarto,5308,AR,Córdoba
3013,4009,Calle 9709,Piso 9 Dto C,CABA,1255,AR,Buenos Aires
3014,4010,Calle 5369,,San Rafael,4781,AR,Mendoza
3015,4011,Calle 7790,Piso 12 Dto A,CABA,7513,AR,Buenos Aires
3016,4012,Calle 9902,Piso 11 Dto A,CABA,1390,AR,Buenos Aires
3017,4013,Calle 117,,CABA,2820,AR,Buenos Aires
3018,4014,Calle 6949,,La Plata,8531,AR,Buenos Aires
3019,4015,Calle 8426,,Villa Carlos Paz,4784,AR,Córdoba
3020,4016,Calle 9111,,Mar del Plata,9697,AR,Buenos Aires
3021,4017,Calle 9388,Piso 10 Dto A,Villa Carlos Paz,8832,AR,Córdoba
3022,4018,Calle 1206,Piso 1 Dto B,CABA,9670,AR,Buenos Aires
3023,4019,Calle 4015,Piso 11 Dto B,La Plata,6193,AR,Buenos Aires
3024,4020,Calle 2072,,CABA,3288,AR,Buenos Aires
3025,4021,Calle 8623,Piso 12 Dto B,CABA,2991,AR,Buenos Aires
3026,4022,Calle 3660,,Mar del Plata,7774,AR,Buenos Aires
3027,4023,Calle 7150,Piso 10 Dto A,Rafaela,9302,AR,Santa Fe
3028,4024,Calle 9986,Piso 10 Dto A,Mar del Plata,8576,AR,Buenos Aires
3029,4025,Calle 2415,,CABA,4737,AR,Buenos Aires
3030,4026,Calle 8744,Piso 3 Dto C,Mendoza,8441,AR,Mendoza
3031,4027,Calle 3939,Piso 8 Dto C,Mar del Plata,6257,AR,Buenos Aires
3032,4028,Calle 3032,Piso 10 Dto B,Godoy Cruz,5229,AR,Mendoza
3033,4029,Calle 4069,Piso 12 Dto C,Villa Carlos Paz,9882,AR,Córdoba
3034,4030,Calle 1219,,CABA,1759,AR,Buenos Aires
3035,4031,Calle 8516,Piso 1 Dto B,Mar del Plata,8846,AR,Buenos Aires
3036,4032,Calle 5698,,Santa Fe,7367,AR,Santa Fe
3037,4033,Calle 7847,,Rafaela,6838,AR,Santa Fe
3038,4034,Calle 4366,Piso 7 Dto A,Córdoba,3757,AR,Córdoba
3039,4035,Calle 6502,,Mar del Plata,4544,AR,Buenos Aires
3040,4036,Calle 4866,,Mar del Plata,3870,AR,Buenos Aires
3041,4037,Calle 9658,Piso 10 Dto B,Mar del Plata,4725,AR,Buenos Aires
3042,4038,Calle 3205,Piso 10 Dto B,San Rafael,6174,AR,Mendoza
3043,4039,Calle 2393,Piso 5 Dto C,Mar del Plata,5414,AR,Buenos Aires
3044,4040,Calle 3549,,La Plata,4578,AR,Buenos Aires
3045,4041,Calle 6439,Piso 11 Dto B,La Plata,2705,AR,Buenos Aires
3046,4042,Calle 4779,,Mar del Plata,4407,AR,Buenos Aires
3047,4043,Calle 704,,Rafaela,1525,AR,Santa Fe
3048,4044,Calle 2722,,Río Cuarto,9376,AR,Córdoba
3049,4045,Calle 1813,,CABA,2363,AR,Buenos Aires
3050,4046,Calle 6993,Piso 6 Dto B,Córdoba,3446,AR,Córdoba
3051,4047,Calle 108,Piso 2 Dto C,CABA,1368,AR,Buenos Aires
3052,4048,Calle 7700,,Mar del Plata,8157,AR,Buenos Aires
3053,4049,Calle 7044,Piso 4 Dto C,Mar del Plata,6345,AR,Buenos Aires
3054,4050,Calle 5362,,Mar del Plata,1319,AR,Buenos Aires
3055,4051,Calle 531,Piso 9 Dto A,Mendoza,9810,AR,Mendoza
3056,4052,Calle 7034,,Córdoba,1210,AR,Córdoba
3057,4053,Calle 2206,Piso 3 Dto A,La Plata,1627,AR,Buenos Aires
3058,4054,Calle 3784,,Río Cuarto,5451,AR,Córdoba
3059,4055,Calle 4500,Piso 4 Dto B,Rafaela,4353,AR,Santa Fe
3060,4056,Calle 2320,,San Rafael,7808,AR,Mendoza
3061,4057,Calle 6985,Piso 10 Dto B,La Plata,6006,AR,Buenos Aires
3062,4058,Calle 4166,Piso 6 Dto B,CABA,2053,AR,Buenos Aires
3063,4059,Calle 6406,Piso 5 Dto C,La Plata,1070,AR,Buenos Aires
3064,4060,Calle 4754,,Villa Carlos Paz,2635,AR,Córdoba
3065,4061,Calle 8025,,Córdoba,7764,AR,Córdoba
3066,4062,Calle 2124,,Mar del Plata,6876,AR,Buenos Aires
3067,4063,Calle 9992,Piso 7 Dto C,CABA,2617,AR,Buenos Aires
3068,4064,Calle 5430,,CABA,3664,AR,Buenos Aires
3069,4065,Calle 787,,Río Cuarto,8471,AR,Córdoba
3070,4066,Calle 5732,,Córdoba,6014,AR,Córdoba
3071,4067,Calle 5569,,Mendoza,6965,AR,Mendoza
3072,4068,Calle 1898,Piso 6 Dto A,Rosario,6232,AR,Santa Fe
3073,4069,Calle 7586,,Córdoba,7584,AR,Córdoba
3074,4070,Calle 4528,,La Plata,4898,AR,Buenos Aires
3075,4071,Calle 8744,Piso 9 Dto A,La Plata,2928,AR,Buenos Aires
3076,4072,Calle 2151,,La Plata,7028,AR,Buenos Aires
3077,4073,Calle 5972,,Godoy Cruz,6340,AR,Mendoza
3078,4074,Calle 5263,,Villa Carlos Paz,2752,AR,Córdoba
3079,4075,Calle 8983,Piso 4 Dto A,Rafaela,6428,AR,Santa Fe
3080,4076,Calle 7245,,CABA,2437,AR,Buenos Aires
3081,4077,Calle 5844,Piso 9 Dto C,Mar del Plata,1638,AR,Buenos Aires
3082,4078,Calle 2751,,Rafaela,4300,AR,Santa Fe
3083,4079,Calle 6160,,Río Cuarto,5461,AR,Córdoba
3084,4080,Calle 1153,,Mar del Plata,1115,AR,Buenos Aires
3085,4081,Calle 1915,Piso 12 Dto A,CABA,3074,AR,Buenos Aires
3086,4082,Calle 6455,,La Plata,9533,AR,Buenos Aires
3087,4083,Calle 5780,Piso 3 Dto C,Río Cuarto,9390,AR,Córdoba
3088,4084,Calle 8948,Piso 5 Dto A,CABA,7486,AR,Buenos Aires
3089,4085,Calle 141,Piso 11 Dto A,Mar del Plata,4886,AR,Buenos Aires
3090,4086,Calle 9542,Piso 10 Dto C,Río Cuarto,5533,AR,Córdoba
3091,4087,Calle 4140,,Mar del Plata,1708,AR,Buenos Aires
3092,4088,Calle 6981,Piso 3 Dto B,CABA,5666,AR,Buenos Aires
3093,4089,Calle 5811,Piso 10 Dto A,La Plata,1507,AR,Buenos Aires
3094,4090,Calle 8445,Piso 4 Dto C,Mar del Plata,1887,AR,Buenos Aires
3095,4091,Calle 9377,Piso 7 Dto B,Rafaela,8380,AR,Santa Fe
3096,4092,Calle 8141,,Rafaela,7199,AR,Santa Fe
3097,4093,Calle 5024,Piso 11 Dto A,CABA,4449,AR,Buenos Aires
3098,4094,Calle 1604,Piso 11 Dto B,San Rafael,7355,AR,Mendoza
3099,4095,Calle 3168,,Rafaela,1042,AR,Santa Fe
3100,4096,Calle 6356,,CABA,4125,AR,Buenos Aires
3101,4097,Calle 5269,,Río Cuarto,4098,AR,Córdoba
3102,4098,Calle 5572,Piso 3 Dto C,Río Cuarto,1708,AR,Córdoba
3103,4099,Calle 6433,,CABA,8513,AR,Buenos Aires
3104,4100,Calle 5424,Piso 2 Dto B,Mar del Plata,3553,AR,Buenos Aires
3105,4101,Calle 3087,,Córdoba,5388,AR,Córdoba
3106,4102,Calle 6945,,La Plata,4981,AR,Buenos Aires
3107,4103,Calle 7398,,La Plata,1670,AR,Buenos Aires
3108,4104,Calle 1207,Piso 4 Dto B,La Plata,5349,AR,Buenos Aires
3109,4105,Calle 6417,,Villa Carlos Paz,5084,AR,Córdoba
3110,4106,Calle 7826,,Mendoza,7856,AR,Mendoza
3111,4107,Calle 6640,,Mar del Plata,3448,AR,Buenos Aires
3112,4108,Calle 433,Piso 6 Dto B,Río Cuarto,5641,AR,Córdoba
3113,4109,Calle 4069,Piso 11 Dto A,Villa Carlos Paz,7078,AR,Córdoba
3114,4110,Calle 9514,,La Plata,7682,AR,Buenos Aires
3115,4111,Calle 109,Piso 8 Dto B,Villa Carlos Paz,9829,AR,Córdoba
3116,4112,Calle 3803,Piso 11 Dto A,Mendoza,7716,AR,Mendoza
3117,4113,Calle 1012,Piso 5 Dto C,Río Cuarto,1579,AR,Córdoba
3118,4114,Calle 4001,Piso 7 Dto C,Mar del Plata,3328,AR,Buenos Aires
3119,4115,Calle 285,,Rafaela,3452,AR,Santa Fe
3120,4116,Calle 5525,Piso 11 Dto A,Villa Carlos Paz,2706,AR,Córdoba
3121,4117,Calle 7073,,Rosario,2099,AR,Santa Fe
3122,4118,Calle 634,,Córdoba,5142,AR,Córdoba
3123,4119,Calle 7151,,Villa Carlos Paz,2876,AR,Córdoba
3124,4120,Calle 9032,,CABA,4788,AR,Buenos Aires
3125,4121,Calle 9470,,Córdoba,2842,AR,Córdoba
3126,4122,Calle 408,,Rosario,3839,AR,Santa Fe
3127,4123,Calle 9163,,CABA,8590,AR,Buenos Aires
3128,4124,Calle 7439,Piso 1 Dto B,Córdoba,6310,AR,Córdoba
3129,4125,Calle 7290,,Río Cuarto,2018,AR,Córdoba
3130,4126,Calle 8496,,CABA,2296,AR,Buenos Aires
3131,4127,Calle 9068,Piso 1 Dto B,Mar del Plata,7815,AR,Buenos Aires
3132,4128,Calle 5310,Piso 3 Dto C,Mar del Plata,9045,AR,Buenos Aires
3133,4129,Calle 6832,Piso 12 Dto A,Mar del Plata,5346,AR,Buenos Aires
3134,4130,Calle 4212,Piso 6 Dto A,Mar del Plata,8553,AR,Buenos Aires
3135,4131,Calle 4106,Piso 8 Dto B,La Plata,1230,AR,Buenos Aires
3136,4132,Calle 9929,Piso 5 Dto B,Mar del Plata,8840,AR,Buenos Aires
3137,4133,Calle 7111,Piso 2 Dto A,CABA,3509,AR,Buenos Aires
3138,4134,Calle 8560,,La Plata,9399,AR,Buenos Aires
3139,4135,Calle 1167,Piso 12 Dto C,Rafaela,5213,AR,Santa Fe
